job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,1vsAll_query_types_tail,1vsAll_query_types_relation,1vsAll_query_types_head,train_type,train_loss,train_optimizer,emb_regularize,emb_regularize_p,emb_regularize_weighted,emb_e_dropout,emb_r_dropout,fwt_mrr_entity,fwt_hits@1_entity,fwt_hits@3_entity,fwt_hits@10_entity,fwt_mrr_relation,fwt_hits@1_relation,fwt_hits@3_relation,fwt_hits@10_relation,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10,lookup_embedder_regularize,emb_e_dim,emb_r_dim,train_lr,train_batch_size,emb_e_regularize_weight,emb_r_regularize_weight,emb_initialize,lookup_embedder_initial_scale,emb_initialize_normal_mean,emb_initialize_normal_std,1vsAll_query_weight_head,1vsAll_query_weight_relation,1vsAll_query_weight_tail
852aff02,wnrr,complex,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test_entity,0.18627555510207236,00023,1b10111c,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,lp,2,0,-0.42231613118201494,-0.4629585323855281,0.18627555510207236,0.13266315095583386,0.20599868160843768,0.2900461437046803,0.74267481563118,0.634475939353988,0.8065260382333552,0.9884640738299274,0.37174202892393154,0.2999340804218853,0.40617446715007693,0.522852120413096,lp,256,256,0.17306104580206277,512,8.617544154004639e-06,6.373118556578366e-05,normal_,1.0,0.0,0.0023820512965906236,1.0,1.0,1.0
852aff02,wnrr,complex,0,search,1vsAll,valid,210,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4547653852046597,00022,33628e52,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,lp,1,1,0.4186676135286689,0.11219571903347969,0.4547653852046597,0.43029004614370464,0.46324983520105467,0.4995056031641397,0.8736103940497281,0.7936717205009888,0.9528675016479894,0.9996704021094264,0.5943805490894858,0.5514172709294661,0.6264557240166997,0.6662272028125686,lp,256,256,0.0918361645000866,128,6.075402286353057e-11,1.2777432822264612e-14,xavier_normal_,1.0,0.0,0.001229291695168947,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test_entity,0.04242173196771228,00024,0d76a06d,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,lp,3,1,0.012569579295814037,0.15944596286863089,0.04242173196771228,0.025708635464733023,0.04284772577455504,0.06855636123928806,0.5482167273504449,0.36651285431773234,0.6839156229400132,0.7841133816743572,0.2110200335863684,0.13931004174906614,0.25653702482970775,0.3070753680509778,lp,512,512,0.0008688750320219194,256,3.2886639256752445e-18,1.0126492144796456e-16,xavier_normal_,1.0,0.0,0.0547683825115909,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4414872815126483,00025,08d7e891,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,lp,1,1,0.45065705198794603,-0.18775935657322407,0.4414872815126483,0.41974291364535266,0.4497363216875412,0.48319050758075144,0.6374109779916158,0.5105471324983519,0.7102834541858931,0.8404746209624258,0.5067950596366183,0.45001098659635247,0.5365853658536586,0.6022852120413096,lp,128,128,0.06581787413447192,1024,1.6284742210835361e-09,5.945479141800918e-15,xavier_normal_,1.0,0.0,0.00016608066158721102,1.0,1.0,1.0
852aff02,wnrr,complex,0,search,1vsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4673163376910638,00026,7c90580c,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,,2,0,-0.11116652470082045,0.4307555742561817,0.4673163376910638,0.4373764007910349,0.4813777191825972,0.5252142386288727,0.8215018205133487,0.7284113381674356,0.8915622940013184,0.9996704021094264,0.585378138475747,0.5343880465831685,0.6181059107888377,0.6833662931223907,,256,256,0.002509945900994084,128,3.0415157850449564e-11,6.671219610075156e-08,xavier_uniform_,1.0,0.0,0.7177803650687552,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test_entity,0.43612415411791366,00028,d04f158d,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,lp,3,1,-0.28252544440329075,0.28507542237639427,0.43612415411791366,0.41496374423203686,0.44347396176664466,0.47560975609756095,0.5692085965181073,0.33783783783783783,0.7676334871456822,0.8510217534607778,0.4804857019748407,0.3892551087673039,0.5515271368929906,0.6007470885519667,lp,128,128,0.00047839100258204585,128,0.00825831592399302,3.037257132960114e-20,xavier_uniform_,1.0,0.0,0.08008304667350427,1.0,1.0,1.0
852aff02,wnrr,complex,0,search,1vsAll,valid,305,,,,mean_reciprocal_rank_filtered_with_test_entity,0.43792632070904747,00027,bd6dc454,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adagrad,lp,2,0,0.15418601594865322,-0.08861851133406162,0.43792632070904747,0.41776532630191165,0.4457811470006592,0.4759393539881344,0.7035604136196029,0.6077785102175346,0.7277521423862887,0.9887936717205009,0.5264709915231542,0.481103054273786,0.5397714787958691,0.6468907932322566,lp,512,512,0.46110331393267007,1024,8.137966677566226e-19,0.0015259406107044238,normal_,1.0,0.0,1.0472802738902603e-05,1.0,1.0,1.0
852aff02,wnrr,complex,1,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4035083265310852,00029,7b98ee9a,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1vsAll,kl,Adam,lp,1,1,-0.21963634341955185,-0.31340407859534025,0.4035083265310852,0.3841463414634146,0.41298615688859586,0.4358932102834541,0.4944181197084089,0.3055372445616348,0.622610415293342,0.7580751483190507,0.43381157751215393,0.35794330916282135,0.48286090969017803,0.5432871896286531,lp,512,512,0.020344666683433783,512,2.0500680820648337e-15,2.5461985196263503e-11,uniform_,1.0,0.0,0.00024154097483985318,1.0,1.0,1.0
38c85847,wnrr,complex,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4664086157661091,00001,9ec7e27b,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity-relation,1,1,1,1vsAll,kl,Adam,lp,2,0,0.4753393745049834,0.49024499859660864,0.4664086157661091,0.4330916282135794,0.48417930125247194,0.5260382333553065,0.6719817411137319,0.5451549110085695,0.7544495715227422,0.8592617007251153,0.5349330847615908,0.4704460558119095,0.574269391342562,0.6371127224785762,lp,128,128,0.0005896547522643507,1024,2.820849654387234e-18,7.664456914924019e-16,xavier_normal_,1.0,0.0,0.02550878138609953,1.0,0.4735295254644007,1.0
38c85847,wnrr,complex,1,search,1vsAll,valid,305,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4263093630263266,00000,5f01850e,/data/dhuynh/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/WNRR/wnrr-complex-1vsAll-kl-ER-entity-relation,1,1,1,1vsAll,kl,Adam,lp,3,0,0.09956116508692503,-0.046930912882089615,0.4263093630263266,0.4032630191166776,0.4370468029004614,0.46687541199736315,0.5643756743238093,0.3068556361239288,0.7745550428477257,0.9324324324324323,0.47233142655803667,0.3711272247857614,0.5495495495495496,0.6220610854757197,lp,512,512,0.018490004102958806,256,2.899838613510236e-10,4.903391243418628e-17,normal_,1.0,0.0,0.0013033639848664682,1.0,1.4524604241829364,1.0
